qid,query,truth_ids,retrieved_ids,mrr,recall@1,recall@3,recall@5,recall@10,recall@30,lat_embed_ms,lat_retrieve_ms,lat_total_ms
q091,What are key design choices when building distributed storage for embeddings?,['distributed_systems_sharding_replication_consistent_hashing.md#0'],"['caching_strategies_embedding_cache_retrieval_cache.md#119', 'caching_strategies_embedding_cache_retrieval_cache.md#118', 'milvus_cluster_components_and_scaling.md#317', 'caching_strategies_embedding_cache_retrieval_cache.md#116', 'caching_strategies_embedding_cache_retrieval_cache.md#126', 'caching_strategies_embedding_cache_retrieval_cache.md#125', 'caching_strategies_embedding_cache_retrieval_cache.md#124', 'caching_strategies_embedding_cache_retrieval_cache.md#121', 'caching_strategies_embedding_cache_retrieval_cache.md#120', 'caching_strategies_embedding_cache_retrieval_cache.md#117', 'caching_strategies_embedding_cache_retrieval_cache.md#127', 'caching_strategies_embedding_cache_retrieval_cache.md#122', 'caching_strategies_embedding_cache_retrieval_cache.md#114', 'milvus_cluster_components_and_scaling.md#323', 'milvus_cluster_components_and_scaling.md#324', 'caching_strategies_embedding_cache_retrieval_cache.md#123', 'caching_strategies_embedding_cache_retrieval_cache.md#154', 'caching_strategies_embedding_cache_retrieval_cache.md#155', 'milvus_cluster_components_and_scaling.md#318', 'caching_strategies_embedding_cache_retrieval_cache.md#128', 'caching_strategies_embedding_cache_retrieval_cache.md#129', 'caching_strategies_embedding_cache_retrieval_cache.md#112', 'caching_strategies_embedding_cache_retrieval_cache.md#115', 'caching_strategies_embedding_cache_retrieval_cache.md#136', 'embeddings_vector_dimensions_and_storage_costs.md#195', 'caching_strategies_embedding_cache_retrieval_cache.md#131', 'caching_strategies_embedding_cache_retrieval_cache.md#111', 'caching_strategies_embedding_cache_retrieval_cache.md#134', 'milvus_cluster_components_and_scaling.md#321', 'postgres_scaling_partitioning_replication_basics.md#204']",0.0,0.0,0.0,0.0,0.0,0.0,7.465749979019165,3.209040965884924,10.674832854419947
q092,Why are timeouts essential in fanout retrieval across multiple sources?,['async_retrieval_fanout_gather_timeouts.md#0'],"['async_retrieval_fanout_gather_timeouts.md#451', 'async_retrieval_fanout_gather_timeouts.md#450', 'async_retrieval_fanout_gather_timeouts.md#147', 'async_retrieval_fanout_gather_timeouts.md#148', 'async_retrieval_fanout_gather_timeouts.md#448', 'async_retrieval_fanout_gather_timeouts.md#149', 'async_retrieval_fanout_gather_timeouts.md#446', 'async_retrieval_fanout_gather_timeouts.md#430', 'async_retrieval_fanout_gather_timeouts.md#429', 'async_retrieval_fanout_gather_timeouts.md#449', 'async_retrieval_fanout_gather_timeouts.md#155', 'async_retrieval_fanout_gather_timeouts.md#191', 'async_retrieval_fanout_gather_timeouts.md#160', 'async_retrieval_fanout_gather_timeouts.md#151', 'async_retrieval_fanout_gather_timeouts.md#152', 'async_retrieval_fanout_gather_timeouts.md#195', 'async_retrieval_fanout_gather_timeouts.md#190', 'async_retrieval_fanout_gather_timeouts.md#150', 'async_retrieval_fanout_gather_timeouts.md#432', 'async_retrieval_fanout_gather_timeouts.md#157', 'async_retrieval_fanout_gather_timeouts.md#11', 'async_retrieval_fanout_gather_timeouts.md#164', 'async_retrieval_fanout_gather_timeouts.md#156', 'async_retrieval_fanout_gather_timeouts.md#12', 'async_retrieval_fanout_gather_timeouts.md#438', 'async_retrieval_fanout_gather_timeouts.md#433', 'async_retrieval_fanout_gather_timeouts.md#154', 'async_retrieval_fanout_gather_timeouts.md#436', 'async_retrieval_fanout_gather_timeouts.md#196', 'async_retrieval_fanout_gather_timeouts.md#153']",0.0,0.0,0.0,0.0,0.0,0.0,7.7862918842583895,4.274500068277121,12.060834094882011
q093,What does an adaptive context selection policy do in RAG?,['rag_context_window_budgeting_strategies.md#0'],"['rag_retrieval_vs_generation_failure_modes.md#0', 'rag_overview_definition_andipeline.md#0', 'rag_overview_definition_andipeline.md#265', 'rag_overview_definition_andipeline.md#267', 'rag_overview_definition_andipeline.md#268', 'rag_overview_definition_andipeline.md#266', 'rag_overview_definition_andipeline.md#242', 'rag_overview_definition_andipeline.md#243', 'rag_overview_definition_andipeline.md#241', 'rag_overview_definition_andipeline.md#251', 'rag_overview_definition_andipeline.md#250', 'benchmarking_rag_load_testing_and_experiment_design.md#11', 'benchmarking_rag_load_testing_and_experiment_design.md#12', 'rag_overview_definition_andipeline.md#254', 'distributed_rag_architectures_multi_index_routing.md#2', 'rag_overview_definition_andipeline.md#255', 'rag_overview_definition_andipeline.md#262', 'benchmarking_rag_load_testing_and_experiment_design.md#27', 'rag_overview_definition_andipeline.md#253', 'rag_overview_definition_andipeline.md#240', 'benchmarking_rag_load_testing_and_experiment_design.md#14', 'rag_overview_definition_andipeline.md#269', 'rag_overview_definition_andipeline.md#260', 'benchmarking_rag_load_testing_and_experiment_design.md#0', 'embeddings_multilingual_and_domain_specific_models.md#261', 'rag_hallucinations_and_grounding_methods.md#15', 'chunking_overlap_tradeoffs_and_guidelines.md#188', 'distributed_rag_architectures_multi_index_routing.md#0', 'chunking_overlap_tradeoffs_and_guidelines.md#187', 'rag_overview_definition_andipeline.md#244']",0.0,0.0,0.0,0.0,0.0,0.0,7.903875084593892,3.456624923273921,11.36054191738367
q094,Why is reranking often applied only to top-k candidates?,['retrieval_recall_at_k_mrr_ndcg_explained.md#0'],"['retrieval_recall_at_k_mrr_ndcg_explained.md#217', 'retrieval_recall_at_k_mrr_ndcg_explained.md#226', 'retrieval_recall_at_k_mrr_ndcg_explained.md#186', 'retrieval_recall_at_k_mrr_ndcg_explained.md#161', 'retrieval_recall_at_k_mrr_ndcg_explained.md#162', 'retrieval_recall_at_k_mrr_ndcg_explained.md#181', 'retrieval_recall_at_k_mrr_ndcg_explained.md#237', 'retrieval_recall_at_k_mrr_ndcg_explained.md#238', 'retrieval_rrf_reciprocal_rank_fusion.md#472', 'retrieval_recall_at_k_mrr_ndcg_explained.md#239', 'retrieval_recall_at_k_mrr_ndcg_explained.md#168', 'retrieval_recall_at_k_mrr_ndcg_explained.md#213', 'retrieval_recall_at_k_mrr_ndcg_explained.md#222', 'retrieval_rrf_reciprocal_rank_fusion.md#467', 'retrieval_recall_at_k_mrr_ndcg_explained.md#165', 'retrieval_recall_at_k_mrr_ndcg_explained.md#160', 'retrieval_recall_at_k_mrr_ndcg_explained.md#163', 'retrieval_recall_at_k_mrr_ndcg_explained.md#177', 'retrieval_rrf_reciprocal_rank_fusion.md#471', 'retrieval_recall_at_k_mrr_ndcg_explained.md#189', 'retrieval_recall_at_k_mrr_ndcg_explained.md#180', 'retrieval_recall_at_k_mrr_ndcg_explained.md#184', 'retrieval_recall_at_k_mrr_ndcg_explained.md#224', 'retrieval_rrf_reciprocal_rank_fusion.md#473', 'retrieval_rrf_reciprocal_rank_fusion.md#466', 'retrieval_rrf_reciprocal_rank_fusion.md#474', 'retrieval_recall_at_k_mrr_ndcg_explained.md#223', 'retrieval_recall_at_k_mrr_ndcg_explained.md#164', 'retrieval_rrf_reciprocal_rank_fusion.md#468', 'retrieval_rrf_reciprocal_rank_fusion.md#470']",0.0,0.0,0.0,0.0,0.0,0.0,7.958832895383239,3.6131672095507383,11.572083225473762
q095,What is the difference between precision and recall in retrieval evaluation?,['retrieval_recall_at_k_mrr_ndcg_explained.md#0'],"['rag_retrieval_vs_generation_failure_modes.md#208', 'benchmarking_rag_load_testing_and_experiment_design.md#623', 'benchmarking_rag_load_testing_and_experiment_design.md#621', 'retrieval_recall_at_k_mrr_ndcg_explained.md#168', 'benchmarking_rag_load_testing_and_experiment_design.md#622', 'rag_retrieval_vs_generation_failure_modes.md#179', 'retrieval_recall_at_k_mrr_ndcg_explained.md#154', 'rag_retrieval_vs_generation_failure_modes.md#174', 'retrieval_recall_at_k_mrr_ndcg_explained.md#162', 'retrieval_recall_at_k_mrr_ndcg_explained.md#161', 'rag_retrieval_vs_generation_failure_modes.md#176', 'benchmarking_rag_load_testing_and_experiment_design.md#624', 'benchmarking_rag_load_testing_and_experiment_design.md#620', 'retrieval_recall_at_k_mrr_ndcg_explained.md#184', 'rag_retrieval_vs_generation_failure_modes.md#178', 'benchmarking_rag_load_testing_and_experiment_design.md#628', 'retrieval_recall_at_k_mrr_ndcg_explained.md#156', 'retrieval_recall_at_k_mrr_ndcg_explained.md#165', 'benchmarking_rag_load_testing_and_experiment_design.md#625', 'retrieval_recall_at_k_mrr_ndcg_explained.md#160', 'retrieval_recall_at_k_mrr_ndcg_explained.md#185', 'benchmarking_rag_load_testing_and_experiment_design.md#619', 'retrieval_recall_at_k_mrr_ndcg_explained.md#155', 'benchmarking_rag_load_testing_and_experiment_design.md#626', 'retrieval_recall_at_k_mrr_ndcg_explained.md#186', 'rag_retrieval_vs_generation_failure_modes.md#173', 'rag_retrieval_vs_generation_failure_modes.md#180', 'retrieval_recall_at_k_mrr_ndcg_explained.md#149', 'retrieval_recall_at_k_mrr_ndcg_explained.md#14', 'retrieval_recall_at_k_mrr_ndcg_explained.md#157']",0.0,0.0,0.0,0.0,0.0,0.0,7.410207996144891,3.151250071823597,10.561499977484345
q096,What are the typical layers of caching in a RAG system?,['caching_strategies_embedding_cache_retrieval_cache.md#0'],"['caching_strategies_embedding_cache_retrieval_cache.md#1', 'pgvector_performance_tuning_work_mem_maintenance.md#280', 'pgvector_performance_tuning_work_mem_maintenance.md#275', 'pgvector_performance_tuning_work_mem_maintenance.md#272', 'pgvector_performance_tuning_work_mem_maintenance.md#276', 'pgvector_performance_tuning_work_mem_maintenance.md#252', 'pgvector_performance_tuning_work_mem_maintenance.md#257', 'pgvector_performance_tuning_work_mem_maintenance.md#254', 'pgvector_performance_tuning_work_mem_maintenance.md#273', 'weaviate_performance_tuning_and_troubleshooting.md#190', 'weaviate_performance_tuning_and_troubleshooting.md#218', 'weaviate_performance_tuning_and_troubleshooting.md#217', 'pgvector_performance_tuning_work_mem_maintenance.md#274', 'pgvector_performance_tuning_work_mem_maintenance.md#253', 'pgvector_performance_tuning_work_mem_maintenance.md#289', 'pgvector_performance_tuning_work_mem_maintenance.md#255', 'pgvector_performance_tuning_work_mem_maintenance.md#271', 'caching_strategies_embedding_cache_retrieval_cache.md#216', 'pgvector_performance_tuning_work_mem_maintenance.md#278', 'caching_strategies_embedding_cache_retrieval_cache.md#3', 'pgvector_performance_tuning_work_mem_maintenance.md#241', 'pgvector_performance_tuning_work_mem_maintenance.md#240', 'pgvector_performance_tuning_work_mem_maintenance.md#301', 'pgvector_performance_tuning_work_mem_maintenance.md#302', 'pgvector_performance_tuning_work_mem_maintenance.md#277', 'pgvector_performance_tuning_work_mem_maintenance.md#251', 'pgvector_performance_tuning_work_mem_maintenance.md#237', 'weaviate_performance_tuning_and_troubleshooting.md#205', 'pgvector_performance_tuning_work_mem_maintenance.md#290', 'pgvector_performance_tuning_work_mem_maintenance.md#288']",0.0,0.0,0.0,0.0,0.0,0.0,7.003583014011383,3.0348331201821566,10.038458043709397
q097,How do you measure and report tail latency in RAG benchmarks?,['benchmarking_rag_load_testing_and_experiment_design.md#0'],"['benchmarking_rag_load_testing_and_experiment_design.md#13', 'benchmarking_rag_load_testing_and_experiment_design.md#11', 'benchmarking_rag_load_testing_and_experiment_design.md#12', 'benchmarking_rag_load_testing_and_experiment_design.md#6', 'benchmarking_rag_load_testing_and_experiment_design.md#10', 'observability_rag_tracing_logging_latency_breakdown.md#244', 'benchmarking_rag_load_testing_and_experiment_design.md#9', 'observability_rag_tracing_logging_latency_breakdown.md#243', 'benchmarking_rag_load_testing_and_experiment_design.md#7', 'benchmarking_rag_load_testing_and_experiment_design.md#8', 'benchmarking_rag_load_testing_and_experiment_design.md#487', 'benchmarking_rag_load_testing_and_experiment_design.md#486', 'benchmarking_rag_load_testing_and_experiment_design.md#493', 'weaviate_performance_tuning_and_troubleshooting.md#130', 'benchmarking_rag_load_testing_and_experiment_design.md#477', 'benchmarking_rag_load_testing_and_experiment_design.md#488', 'benchmarking_rag_load_testing_and_experiment_design.md#494', 'benchmarking_rag_load_testing_and_experiment_design.md#474', 'benchmarking_rag_load_testing_and_experiment_design.md#485', 'benchmarking_rag_load_testing_and_experiment_design.md#479', 'benchmarking_rag_load_testing_and_experiment_design.md#489', 'benchmarking_rag_load_testing_and_experiment_design.md#481', 'benchmarking_rag_load_testing_and_experiment_design.md#476', 'benchmarking_rag_load_testing_and_experiment_design.md#480', 'benchmarking_rag_load_testing_and_experiment_design.md#483', 'weaviate_performance_tuning_and_troubleshooting.md#131', 'qdrant_performance_tuning_and_troubleshooting.md#157', 'benchmarking_rag_load_testing_and_experiment_design.md#484', 'benchmarking_rag_load_testing_and_experiment_design.md#490', 'qdrant_performance_tuning_and_troubleshooting.md#132']",0.0,0.0,0.0,0.0,0.0,0.0,7.236500037834048,3.68216703645885,10.918749962002039
q098,What makes benchmark results reproducible across machines and runs?,['benchmarking_rag_load_testing_and_experiment_design.md#0'],"['benchmarking_rag_load_testing_and_experiment_design.md#212', 'benchmarking_rag_load_testing_and_experiment_design.md#211', 'benchmarking_rag_load_testing_and_experiment_design.md#231', 'benchmarking_rag_load_testing_and_experiment_design.md#230', 'benchmarking_rag_load_testing_and_experiment_design.md#229', 'benchmarking_rag_load_testing_and_experiment_design.md#213', 'benchmarking_rag_load_testing_and_experiment_design.md#218', 'benchmarking_rag_load_testing_and_experiment_design.md#216', 'benchmarking_rag_load_testing_and_experiment_design.md#271', 'benchmarking_rag_load_testing_and_experiment_design.md#214', 'benchmarking_rag_load_testing_and_experiment_design.md#272', 'benchmarking_rag_load_testing_and_experiment_design.md#224', 'benchmarking_rag_load_testing_and_experiment_design.md#210', 'benchmarking_rag_load_testing_and_experiment_design.md#220', 'benchmarking_rag_load_testing_and_experiment_design.md#217', 'benchmarking_rag_load_testing_and_experiment_design.md#215', 'benchmarking_rag_load_testing_and_experiment_design.md#225', 'benchmarking_rag_load_testing_and_experiment_design.md#222', 'benchmarking_rag_load_testing_and_experiment_design.md#221', 'benchmarking_rag_load_testing_and_experiment_design.md#191', 'benchmarking_rag_load_testing_and_experiment_design.md#227', 'benchmarking_rag_load_testing_and_experiment_design.md#223', 'benchmarking_rag_load_testing_and_experiment_design.md#254', 'benchmarking_rag_load_testing_and_experiment_design.md#195', 'benchmarking_rag_load_testing_and_experiment_design.md#192', 'benchmarking_rag_load_testing_and_experiment_design.md#226', 'benchmarking_rag_load_testing_and_experiment_design.md#236', 'benchmarking_rag_load_testing_and_experiment_design.md#253', 'benchmarking_rag_load_testing_and_experiment_design.md#209', 'benchmarking_rag_load_testing_and_experiment_design.md#250']",0.0,0.0,0.0,0.0,0.0,0.0,7.799792103469372,2.9415420722216368,10.74141706340015
q099,What is a common approach to structure a RAG experiment for a thesis?,['rag_evaluation_overview_metrics_and_protocols.md#0'],"['rag_overview_definition_andipeline.md#0', 'rag_retrieval_vs_generation_failure_modes.md#0', 'rag_evaluation_overview_metrics_and_protocols.md#7', 'rag_evaluation_overview_metrics_and_protocols.md#6', 'rag_hallucinations_and_grounding_methods.md#15', 'rag_hallucinations_and_grounding_methods.md#14', 'rag_evaluation_overview_metrics_and_protocols.md#5', 'distributed_rag_architectures_multi_index_routing.md#0', 'rag_evaluation_overview_metrics_and_protocols.md#0', 'distributed_rag_architectures_multi_index_routing.md#2', 'rag_evaluation_overview_metrics_and_protocols.md#2', 'rag_evaluation_overview_metrics_and_protocols.md#3', 'caching_strategies_embedding_cache_retrieval_cache.md#23', 'caching_strategies_embedding_cache_retrieval_cache.md#24', 'benchmarking_rag_load_testing_and_experiment_design.md#0', 'benchmarking_rag_load_testing_and_experiment_design.md#3', 'observability_rag_tracing_logging_latency_breakdown.md#7', 'benchmarking_rag_load_testing_and_experiment_design.md#4', 'distributed_rag_architectures_multi_index_routing.md#4', 'benchmarking_rag_load_testing_and_experiment_design.md#1', 'distributed_rag_architectures_multi_index_routing.md#3', 'observability_rag_tracing_logging_latency_breakdown.md#32', 'observability_rag_tracing_logging_latency_breakdown.md#31', 'distributed_rag_architectures_multi_index_routing.md#1', 'benchmarking_rag_load_testing_and_experiment_design.md#2', 'rag_evaluation_overview_metrics_and_protocols.md#4', 'observability_rag_tracing_logging_latency_breakdown.md#23', 'rag_evaluation_overview_metrics_and_protocols.md#1', 'observability_rag_tracing_logging_latency_breakdown.md#17', 'rag_overview_definition_andipeline.md#317']",0.1111111111111111,0.0,0.0,0.0,1.0,1.0,7.254041964188218,5.423208000138402,12.67733285203576
q100,How do you connect observability (logs/traces) to debugging retrieval failures?,['observability_rag_tracing_logging_latency_breakdown.md#0'],"['observability_rag_tracing_logging_latency_breakdown.md#205', 'observability_rag_tracing_logging_latency_breakdown.md#0', 'observability_rag_tracing_logging_latency_breakdown.md#204', 'observability_rag_tracing_logging_latency_breakdown.md#1', 'observability_rag_tracing_logging_latency_breakdown.md#192', 'observability_rag_tracing_logging_latency_breakdown.md#203', 'observability_rag_tracing_logging_latency_breakdown.md#3', 'observability_rag_tracing_logging_latency_breakdown.md#2', 'observability_rag_tracing_logging_latency_breakdown.md#188', 'observability_rag_tracing_logging_latency_breakdown.md#284', 'rag_retrieval_vs_generation_failure_modes.md#1', 'vector_db_consistency_durability_and_snapshots.md#281', 'observability_rag_tracing_logging_latency_breakdown.md#194', 'vector_db_consistency_durability_and_snapshots.md#285', 'observability_rag_tracing_logging_latency_breakdown.md#285', 'observability_rag_tracing_logging_latency_breakdown.md#196', 'observability_rag_tracing_logging_latency_breakdown.md#195', 'observability_rag_tracing_logging_latency_breakdown.md#197', 'vector_db_consistency_durability_and_snapshots.md#279', 'observability_rag_tracing_logging_latency_breakdown.md#267', 'vector_db_consistency_durability_and_snapshots.md#280', 'observability_rag_tracing_logging_latency_breakdown.md#50', 'vector_db_consistency_durability_and_snapshots.md#282', 'observability_rag_tracing_logging_latency_breakdown.md#46', 'observability_rag_tracing_logging_latency_breakdown.md#44', 'observability_rag_tracing_logging_latency_breakdown.md#49', 'vector_db_consistency_durability_and_snapshots.md#275', 'observability_rag_tracing_logging_latency_breakdown.md#283', 'vector_db_consistency_durability_and_snapshots.md#277', 'vector_db_consistency_durability_and_snapshots.md#274']",0.5,0.0,1.0,1.0,1.0,1.0,7.02312495559454,6.91529200412333,13.93841695971787
